Driver,LapNumber,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index,Year,Event,SessionType,PC1,PC2,PC3
18,54,SOFT,8.0,53.23580196911645,57.01217527000793,0.4038120496405908,3243.850737968052,507.7983379364243,202.6213690430372,397.7325128300664,28516522.803539343,2022,Spanish_Grand_Prix,R,0.5047884333849824,1.4459142043357136,-1.0572001018166517
77,18,SOFT,23.0,43.35839196951393,50.42449705647951,0.4523201726462424,1289.674325073884,342.3034521234861,77.91037842051546,127.75835277009392,12580175.446714818,2021,Monaco_Grand_Prix,R,-0.4513787949464292,-0.0961106204592871,1.2185039230256036
55,41,SOFT,11.0,68.02883118906058,79.05930892761977,0.3418310715094277,3930.9100333169545,280.1913726712036,64.44790501568276,378.47871386943456,37411118.75403754,2022,Italian_Grand_Prix,R,0.6408853511055086,0.9521598383143932,1.0936308480757164
3,39,HARD,40.0,54.79693616144983,64.78182677083731,0.4128811523703862,3406.098508216141,315.4801320944588,97.48171545514006,257.1687704610775,36626928.96536644,2024,Azerbaijan_Grand_Prix,R,-0.2134946796077657,-0.4593411208517424,1.624666275086612
5,56,SOFT,21.0,56.41002010991036,66.26087951290711,0.3910906179784661,1641.4951965006949,323.5265639529866,72.23449668746777,119.2049111615732,19750282.044844445,2021,Spanish_Grand_Prix,R,-2.4023194363384515,-1.888308872020877,-0.5994138327166753
9,42,MEDIUM,6.0,52.93774068105449,56.80268615580379,0.4174487749544254,1588.470479423277,305.28982274124496,76.87388248257676,117.34907885274164,22216063.25969117,2021,United_States_Grand_Prix,R,-1.4976544256329942,0.9166977802068056,0.2059075297068442
77,43,MEDIUM,25.0,60.39051483939556,73.18079527186661,0.3930128830076932,3690.5603567600847,441.7449712089675,152.05992947208577,378.41975187213467,31864732.254993115,2022,Emilia_Romagna_Grand_Prix,R,-1.958380389566228,-0.3610492337813801,0.7366253538585857
63,43,HARD,9.0,56.12030895398077,65.67559378951175,0.3966055393196337,1620.9064884599536,243.1413517438108,101.44747012653546,112.92903262996616,22178313.062963948,2021,Azerbaijan_Grand_Prix,R,-1.0223248266979323,-0.381174440100172,1.6029866692640604
1,51,MEDIUM,2.0,53.80904025488089,58.63898138246604,0.4262893337892574,3083.7549126293648,426.258800254124,61.67412987967361,265.68953254866034,24813384.33856124,2024,Hungarian_Grand_Prix,R,1.43348475956959,0.0964840840953883,-1.6400406968437562
14,57,HARD,34.0,59.04892917890361,63.90530042014469,0.3708964576647313,4117.1900057680805,501.0122866724879,141.43082358168564,827.5620335150238,41554371.18480774,2023,Miami_Grand_Prix,R,0.5693002773834056,-3.0072846496195256,-0.0663874827418785
2,15,HARD,4.0,56.96606666341335,60.45391654044119,0.3985999614350606,3452.2448851443314,407.98332586591965,136.45970320849972,324.06585613639464,35690795.95370521,2024,Miami_Grand_Prix,R,-1.072392655419402,-0.4760200732815789,-1.0618729888102896
55,56,HARD,29.0,58.10656156065067,68.6644087259891,0.3997267439637287,3856.9424143756783,469.32511046776114,78.88477149482523,852.3846866483503,39412331.75619766,2022,Miami_Grand_Prix,R,2.360801134174757,-0.1667058725745994,-1.3795819794664044
3,45,HARD,26.0,57.36484030956628,64.71808848063611,0.3715640299519224,3512.576399796912,421.3601453970844,101.92321379744756,280.7595242467294,32606921.238052808,2022,Abu_Dhabi_Grand_Prix,R,1.9007342681834445,-1.722454026897283,-1.1310948598719517
9,61,MEDIUM,3.0,52.25132746774317,52.89799092969516,0.4291253496866128,1515.306268872741,216.07928477269343,44.48164860549497,129.021049037905,15365496.64667693,2021,Mexico_City_Grand_Prix,R,2.109913720497512,-1.2468846791468364,-0.5293647951059571
10,47,HARD,10.0,54.15109312913123,63.3030060658931,0.3641835804698501,3342.037427360904,511.2743306326027,93.64374426334548,460.70441947726135,34810049.09645421,2023,United_States_Grand_Prix,R,2.366623308708201,1.2199048772083851,0.6940388015528526
81,48,HARD,5.0,63.40606649204585,72.97291765907853,0.3397110374972183,3736.697311058564,543.9572639851864,137.25706098181783,271.671069436071,36664459.48945678,2023,Qatar_Grand_Prix,R,1.7313501879568662,-0.6366555297393751,1.2973380822141878
55,50,HARD,35.0,65.75473407327146,76.73937985965426,0.3493287108656145,4306.231544416565,573.6181839187126,143.61414057839409,764.548897642706,49946846.77709165,2023,Saudi_Arabian_Grand_Prix,R,0.7672601056944237,-0.6903507779594672,1.7479645835625477
31,46,HARD,30.0,65.39550144442154,79.74394197492356,0.3455173268957514,4348.067830896183,642.4322314864193,243.02019176192897,589.2450852615393,47685166.73403773,2022,Saudi_Arabian_Grand_Prix,R,1.024876022498264,-0.0279584315129004,-2.3211534802613767
11,71,SOFT,5.0,59.72906201606697,68.49181656266572,0.3856491449105345,1666.441176378823,314.87295952314133,59.072053148294586,107.64282185123824,18444482.60158299,2021,São_Paulo_Grand_Prix,R,-3.44670103401984,0.5259903242766236,0.719146290114206
33,68,HARD,39.0,63.12225647461818,70.33762025511074,0.3932959400593058,1851.241984415509,225.74797433614884,85.21060037434908,173.73041124813614,17595204.405644733,2021,Styrian_Grand_Prix,R,-0.4672917585402005,0.9883859406217936,0.8803122513649011
77,31,HARD,15.0,64.81299334384022,75.3794312636817,0.3885905957140819,4113.257987976869,600.5561045038655,122.864555841125,570.5524856878415,47386333.70973166,2022,Saudi_Arabian_Grand_Prix,R,-0.7476564801359433,-0.8452152340823448,1.8564567921123043
11,55,MEDIUM,32.0,58.61915897134134,64.16156881872296,0.3892551312983142,3612.156186684141,410.6971391437141,69.30414430464172,443.20114638325407,39611666.60062008,2024,Miami_Grand_Prix,R,-0.4605114989411903,-0.346533591852078,-1.1123935545226176
11,44,MEDIUM,6.0,54.59209345073223,62.97056272966088,0.3992940431327191,3244.4378645461425,490.30300962984137,89.62999113175827,229.10868711118133,34991361.61844858,2022,United_States_Grand_Prix,R,-2.6373128437936733,0.5497577308338142,1.3911794227664736
31,35,HARD,38.0,54.60623158909023,66.21157795751238,0.4134517847690852,3503.0057993229248,325.34116050587335,115.31872590267152,606.0014019998024,39656982.48781489,2024,Azerbaijan_Grand_Prix,R,-1.149673879747758,0.8239323334219425,0.645949071732075
47,36,MEDIUM,6.0,55.80313738717496,59.682242812226775,0.38683478169027,1626.1649154845784,373.4241069869489,78.41871413075981,129.2209135189749,18298203.56411696,2021,Dutch_Grand_Prix,R,-2.2005850954341915,-0.9527000530879244,1.390642936825996
55,44,HARD,16.0,63.9159970158887,71.6689415025757,0.3889944991908376,3864.395853650471,343.01706713892185,84.50096350938605,277.1948541026501,41396196.78747129,2024,Las_Vegas_Grand_Prix,R,-0.4300580533459695,0.9784903311462736,1.0112952966574846
5,50,MEDIUM,24.0,66.94850092883756,75.32178998969589,0.354983396350816,1924.5253185557365,194.5056549453934,54.600965918646295,128.29637303146657,23381472.47660632,2021,Italian_Grand_Prix,R,-1.1044277683622628,0.2005765857077956,1.345211434717778
18,67,SOFT,17.0,57.350488985978586,61.22715157181083,0.3747316701779434,3925.737837117924,517.3818101219841,175.23693324894552,778.5067451502512,34417270.42321293,2023,São_Paulo_Grand_Prix,R,-1.9507077680108575,0.0832193835326963,0.3967811712773727
47,13,MEDIUM,13.0,54.626813589515535,65.7640295027284,0.3873573590842358,3080.1746165825384,292.84099504820006,58.96470212274266,271.6444759426396,23802546.81374444,2022,Canadian_Grand_Prix,R,3.2708008811539004,1.4570226777061666,0.6916299877320773
1,32,MEDIUM,2.0,63.350792076002335,69.75781186804313,0.358929612560642,3821.573970772448,451.2013320274288,92.1523124520298,252.32813147361807,48773441.92755997,2022,Belgian_Grand_Prix,R,-1.6189629571238755,-0.5846760892195791,-1.738937090231776
14,53,HARD,20.0,60.90561650953661,67.67690005358025,0.3775282651879481,3569.744975917292,512.637013099659,117.08423999412337,254.2643328782562,39400572.387051344,2024,Japanese_Grand_Prix,R,3.744643358985768,3.193729922545119,0.3059466836763576
31,41,HARD,9.0,42.80232883828871,49.71708087129803,0.4682153180475147,2870.2554892325334,473.4617585112852,115.63048209333178,475.8974157828532,21604494.37369753,2023,Monaco_Grand_Prix,R,1.319454884146817,-1.2846091026681017,1.444769387153736
1,32,SOFT,2.0,63.642805095530974,70.07966654702601,0.3427118491237357,4311.219005509855,482.7201755348528,99.21867326979108,635.0933601979831,54914198.31784036,2023,Belgian_Grand_Prix,R,-1.3172186308511065,-2.0003286226513066,-0.4866870308971511
31,46,MEDIUM,23.0,56.010117747196766,66.52078457035026,0.3802464087081058,1553.7284290065877,308.6227694695628,64.74882190192655,115.00398031639308,18685553.84204497,2021,Spanish_Grand_Prix,R,4.768491164255523,-2.036083884134599,-0.183787864762551
6,48,INTERMEDIATE,14.0,56.22261614771762,64.01288625688879,0.3982786851278783,1611.1787989974264,253.73949948956016,73.45735639287699,97.17353474715956,20696554.351308696,2021,Turkish_Grand_Prix,R,0.5941143582812598,0.9619836984137732,-1.1529581532389657
2,49,MEDIUM,31.0,64.41878293010255,71.88380400886126,0.3656177674794961,4704.336837519798,567.9475998604408,104.86286261680898,938.3005716271352,56067691.72704431,2023,Saudi_Arabian_Grand_Prix,R,1.3914144227321008,2.422475843660935,-2.527441238071734
21,43,MEDIUM,43.0,42.38623993299144,49.87685633535126,0.4509901164490034,2212.536306752168,442.3440495469065,74.6873897002089,232.2963436297135,15828687.693644462,2023,Monaco_Grand_Prix,R,-0.8590778321478618,0.4033339888867267,-1.4944319247164446
47,22,HARD,2.0,58.0451301513125,68.47187674082979,0.3896561681298216,1706.7976393750612,289.34839829914995,70.43719689239185,107.25274510563476,23534010.633246105,2021,Russian_Grand_Prix,R,-0.0733029145779147,-0.9729458330640092,-1.306713087982114
27,56,MEDIUM,28.0,58.13352500029557,63.31461990149589,0.3969176789301304,3827.044580719034,470.5780209447798,91.63555153767152,301.94162532233486,38899499.40265172,2024,Miami_Grand_Prix,R,-3.892013450869751,-0.355740560301096,0.9878302834480442
3,56,HARD,27.0,62.29964641709993,71.8545528158025,0.3731651141022717,1763.4116754828758,242.01991222215608,81.5941082851419,129.84415211147538,17551767.99221368,2021,Austrian_Grand_Prix,R,-1.4777606212107144,0.2933646308955622,1.2062448732472475
55,32,HARD,7.0,61.87877828124926,70.65153095708266,0.3581043167107576,3895.023746396417,399.1200178421336,102.6002849301098,253.67992890659104,51122131.81322074,2022,Belgian_Grand_Prix,R,1.333961926541384,-0.4297912223610098,1.4346160852546346
44,63,HARD,13.0,44.32048877070361,52.00496796495584,0.453328257865533,2728.285842672029,497.5480074311683,117.9957423177551,194.06506419257985,18256028.96695197,2024,Monaco_Grand_Prix,R,-1.506935129177709,-1.167903735863579,-0.1959839675489
4,49,HARD,10.0,65.31310252707061,76.61909816509066,0.32662178392932,3703.192866127752,495.47647140756175,123.86679543804746,206.2806893486637,35564779.38454539,2024,Australian_Grand_Prix,R,1.7252809631850905,0.9032769357754472,1.5077827300648785
5,45,MEDIUM,8.0,50.8750044516095,55.672539390929984,0.4255378391563997,3507.7316324261683,367.64504168310674,119.35467166067004,625.0764533879991,27482890.25302552,2022,Mexico_City_Grand_Prix,R,-0.673670494448924,0.4485940873999303,-1.8047695518487985
14,58,MEDIUM,22.0,59.42518169751698,71.16806876563491,0.3566590199017848,1780.3005342404745,275.60271324076297,73.01757823488522,104.51813372272996,22706348.595958784,2021,Abu_Dhabi_Grand_Prix,R,-1.16725714689108,-1.0660775972353729,-1.5930511947297077
10,66,HARD,35.0,52.75267077449942,56.69808188761456,0.3991267072579689,1551.240870887449,216.79449554791933,50.35986970009989,107.354225762989,16155756.35367752,2021,Mexico_City_Grand_Prix,R,1.213326432447854,1.823224012254444,1.2070309041511722
18,64,MEDIUM,18.0,61.15804945329836,70.65892455247271,0.3979107860846378,3983.314584067348,373.9651142603585,81.29223348474439,362.09163124146,30699352.59273711,2022,Austrian_Grand_Prix,R,-3.433296624643991,1.4601058100940283,-2.790018782704171
20,53,SOFT,9.0,56.0572075748473,65.94145162885505,0.3933353710642059,3622.505121421536,600.7023234856591,101.0841688190498,254.5616925525415,29474299.94905692,2022,Dutch_Grand_Prix,R,0.7072608506491432,-0.536578423205266,-0.7681402021345027
5,52,MEDIUM,15.0,62.93441619266633,71.0089601349813,0.3521549431899317,3787.909195901868,513.8951923437231,100.11446200160825,255.6743168631929,39935644.94555555,2022,British_Grand_Prix,R,0.5378131848419763,-2.352392936198441,-1.140401499402619
55,46,HARD,19.0,61.654126502596334,72.61213908295667,0.3468996181491423,1784.6210350086587,345.0624242648402,90.8328173187238,112.72496335899989,23739141.31490766,2021,Qatar_Grand_Prix,R,2.031859749887886,1.9980763783287012,-1.8058442912080463
18,74,SOFT,16.0,43.95768762067894,51.57312692692278,0.4444718095447598,1275.5842114679308,345.10911122697865,90.04628149759503,114.00532621539467,12825605.119440522,2021,Monaco_Grand_Prix,R,-2.472935470161251,1.575845511364294,-3.2184686487371645
40,49,SOFT,3.0,56.48856344545681,67.35573588547534,0.4004675519369317,3737.681434040865,615.0004913763206,100.05646750219772,589.0346014883086,31872951.080123723,2023,Dutch_Grand_Prix,R,2.026619505990205,-1.648156391852876,-0.081442280090903
22,62,HARD,23.0,57.04289902359482,64.97905871031267,0.3707057785968021,1730.0535929533717,281.82330392466554,56.02868035162066,121.98267991975628,18792102.130278144,2021,São_Paulo_Grand_Prix,R,1.5276763700641118,-0.1011206477961248,1.098393121345243
77,49,HARD,9.0,61.508336710168585,69.25669999274562,0.4174093116056262,3671.3834889136674,341.98299022732044,78.86159646468514,199.64058647610088,25912734.606444005,2023,Austrian_Grand_Prix,R,-3.538097926243632,-0.7674499443511252,-2.113802587043792
23,35,SOFT,2.0,63.657156231644,63.92767444900037,0.3617697930292816,3937.505808679475,490.554455673098,215.32200828545243,545.7665880737145,52885682.80385268,2023,Belgian_Grand_Prix,R,1.8960191817473488,0.2590492665617496,-1.2372013237157602
31,45,MEDIUM,2.0,61.80652512238108,72.0630217816931,0.3976795770384778,3337.068744414868,370.2914435463713,94.4586439441943,255.3106410251617,25226602.61241655,2024,Austrian_Grand_Prix,R,0.5338232534221009,0.4371048758603225,-1.671723675439942
6,57,HARD,18.0,56.78245820902842,62.31554253413174,0.3816759619623962,1648.0756823498657,289.027569086993,56.82410511113252,121.5924028560364,17720523.579540342,2021,São_Paulo_Grand_Prix,R,0.0997495790463239,-0.0893899176186371,1.4010521030479364
18,37,SOFT,3.0,56.37140987720714,59.35612326270934,0.3639625874329039,3398.6157890539293,598.1237399811624,123.34914654931208,334.85052068232164,29993724.61717724,2023,Dutch_Grand_Prix,R,0.2125522135016326,-0.1256634326639963,-1.8250591523817865
