Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_Index,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Avg_Speed_mps,Brake_Aggression,Max_Lateral_g,Max_Longitudinal_g,TyreLife,PC1,PC2,PC3
1,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,91.906,49540231.0620813,4246.073468330936,592.6545480613865,66.38117730210715,0.3655907836515821,128.41274076624012,658.1166837879717,32.0,3.347222950424926,1.9740370453158722,0.05519821833293846
2,49,MEDIUM,2023,Saudi_Arabian_Grand_Prix,R,94.469,56067691.72704431,4704.336837519798,567.9475998604408,64.41878293010255,0.3656177674794961,104.86286261680898,938.3005716271352,31.0,4.164848833354797,0.08684470370790522,0.8457663096851242
4,49,MEDIUM,2023,Saudi_Arabian_Grand_Prix,R,94.122,56478347.31188013,4763.351251730812,601.9577056276336,64.60960999820078,0.380305160364184,185.7236304410908,787.9457758838389,30.0,4.488499918127758,-0.016867849989866453,0.7523164472584429
10,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.392,48155112.91393276,4239.037220781806,600.1592123688213,65.47624004565671,0.3212372972283354,241.81783367097944,587.4456247922008,36.0,4.017275382991364,2.4399515553500857,0.4155782087355807
11,38,HARD,2023,Saudi_Arabian_Grand_Prix,R,92.188,48086462.93170095,4264.077926788487,582.8295460170281,66.25579214361342,0.3378420219051555,130.61841911436488,515.7766588841145,20.0,3.1528538780654474,2.0054943369713736,0.778112032680381
14,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,92.24,54491699.16743542,4647.641213117944,606.7724470884904,66.1441003047556,0.3316648528364055,155.9826890328148,686.9887769492957,33.0,4.1683336703193445,2.3329659475137854,0.425434758144588
16,47,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.056,52170083.8725198,4482.292543589629,656.2116412063235,65.43532585917873,0.332866401997259,164.84628539608656,610.4330928763454,31.0,4.038706686921701,2.2004132849346223,0.42697078919182885
18,7,MEDIUM,2023,Saudi_Arabian_Grand_Prix,R,95.14,52508090.12733293,4539.127507679828,608.0940364811482,64.05768481706085,0.3693909721233169,166.32954342593564,550.0704618305202,7.0,3.7633081832482604,-0.4124714087492972,1.5491771978585738
20,44,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.374,44100668.78607842,3796.310890776554,533.4311159377942,65.4828521077405,0.347439475293532,149.4391078270405,446.8457811041063,36.0,2.4663777339247206,2.228282720433008,0.2608605311195286
21,49,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.609,49131217.83954582,4310.9754837772125,614.054103877085,65.24756918429883,0.3355289862689347,127.51677203610028,734.0608212866512,32.0,3.6651280581165344,2.137561615892573,0.26829654930503116
22,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.931,45588850.51619033,4158.911723511189,534.7496017533717,65.07251017794135,0.3057541501671129,112.66598096086872,395.32069841256015,33.0,2.5641485494710445,2.5427950306386102,0.8939291137473051
23,24,HARD,2023,Saudi_Arabian_Grand_Prix,R,95.567,48062234.19732246,4062.811997827032,557.1596664106227,63.64932161836883,0.3944454309116748,140.81709376654987,431.86242968964257,7.0,2.6557497724924484,1.0898757236704135,0.18198734284335727
24,49,MEDIUM,2023,Saudi_Arabian_Grand_Prix,R,93.894,49311298.45896411,4393.127214620874,545.9154006395063,64.9030720983416,0.3387313801369591,115.32132077609263,692.1375765214849,31.0,3.349070468407385,0.38796148898412663,1.391937088119593
27,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.78,45988807.8324794,4071.228978882115,548.3916858172058,65.18398293908696,0.3479231061103475,144.38841153326786,532.5485689133593,39.0,2.850602144862421,2.245464634161915,0.09153054659772508
31,49,HARD,2023,Saudi_Arabian_Grand_Prix,R,93.222,56121041.9209614,4635.75426876643,635.6895189183334,65.50053800994534,0.3624919210743381,172.83762813118938,811.2959687499788,33.0,4.535106079117796,1.9696732036456879,-0.13758295108750532
44,47,MEDIUM,2023,Saudi_Arabian_Grand_Prix,R,92.941,52120467.27039024,4536.161231389894,601.4308699271729,65.76181225556859,0.3366027150509459,139.28960475579876,737.944957646185,29.0,3.989380575504364,0.4015209796447229,1.4921998033463646
55,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,92.822,49946846.77709165,4306.231544416565,573.6181839187126,65.75473407327146,0.3493287108656145,143.61414057839409,764.548897642706,35.0,3.6701147390056286,2.1378054788180245,0.04672822157907368
63,50,HARD,2023,Saudi_Arabian_Grand_Prix,R,92.433,49558149.48147079,4383.710867447167,606.9786203156204,66.00150965272591,0.3432035806758108,141.1644473708442,509.56823163235606,32.0,3.3469083844833603,2.192618716391424,0.41178479289284553
77,37,SOFT,2023,Saudi_Arabian_Grand_Prix,R,94.384,48235568.74131008,4270.737947595096,579.415804832734,64.9099795879379,0.3402671949131632,124.64072509050796,605.5335090948531,2.0,3.48962766898345,-0.294653768545125,2.4691361271388685
81,48,HARD,2023,Saudi_Arabian_Grand_Prix,R,94.287,45739875.92115535,4037.806765937495,600.8544603513773,64.68714939141431,0.3482467179895587,203.29569402720705,325.5647596801823,47.0,2.9321769164368336,2.4143861455353095,-0.024544264568553086
3,48,HARD,2021,Abu_Dhabi_Grand_Prix,R,88.723,22675868.37603113,1903.3829697379565,262.42088233090385,58.75410751075643,0.3456328245734056,70.8831720252846,119.5359013915064,30.0,-2.887447952138327,2.123869818793498,0.5400143414553493
4,58,MEDIUM,2021,Abu_Dhabi_Grand_Prix,R,86.762,21703427.953187674,1740.3098013888075,311.7859555962011,60.08574304151768,0.345359980104754,92.4101039963588,111.8632653534424,10.0,-2.6329248931432128,0.018643798156244857,2.2210776957508496
5,58,HARD,2021,Abu_Dhabi_Grand_Prix,R,88.303,21245257.76726961,1726.9672544045588,272.41406770916984,59.09713415941308,0.3652952300465,73.87271640202806,102.01313294112808,35.0,-3.109999263370972,2.053208262808016,0.20919181293057953
6,30,HARD,2021,Abu_Dhabi_Grand_Prix,R,89.293,22234315.981897164,1860.296591027024,270.2101828182357,58.58234098340988,0.3827704788721701,77.51019271185947,114.2224278534658,2.0,-2.9273024691614533,1.171228575067506,0.6742922598300705
7,23,HARD,2021,Abu_Dhabi_Grand_Prix,R,89.698,21393302.87117118,1747.5410951090305,262.5867482376639,58.307279487776384,0.3802029302827274,82.65472007818845,135.28387437277163,2.0,-2.9702701475470983,1.1710309426911807,0.6618958335038784
10,49,MEDIUM,2021,Abu_Dhabi_Grand_Prix,R,87.342,23653559.949875563,1970.747328294758,272.1773998409459,59.625148110544,0.3443606015422842,86.27601709025024,125.98522157931755,16.0,-2.588799108329681,0.16526575247053152,2.0611234319735625
11,51,HARD,2021,Abu_Dhabi_Grand_Prix,R,86.419,23167938.7993026,1929.0759073755096,274.61685123702654,60.31722616488811,0.3642237767328929,76.69410695836922,155.82585145603332,15.0,-2.711756959332581,1.7212860693233216,0.7507234022500541
14,58,MEDIUM,2021,Abu_Dhabi_Grand_Prix,R,87.607,22706348.595958784,1780.3005342404745,275.60271324076297,59.42518169751698,0.3566590199017848,73.01757823488522,104.51813372272996,22.0,-2.908062045200258,0.15835383359078534,1.775719598739382
16,40,MEDIUM,2021,Abu_Dhabi_Grand_Prix,R,88.433,21307393.36483725,1684.774655926631,279.37050477729593,58.91566530846458,0.3723823432387033,82.84229146794702,110.45172264055844,10.0,-2.9659360174098333,-0.28942189999829643,1.7780518101669072
18,48,HARD,2021,Abu_Dhabi_Grand_Prix,R,88.567,22120527.02224953,1864.7311512151027,272.68359519065984,58.88957253275596,0.3617534620858717,70.12158870257814,121.63625436761406,27.0,-2.950708228689466,1.9050086426047,0.40545033271935693
22,50,HARD,2021,Abu_Dhabi_Grand_Prix,R,87.496,21461076.031824406,1782.1383609590914,293.0259903920798,59.63373080801888,0.3477777017670267,75.63082080775003,117.83295437060906,27.0,-2.8655561180661038,2.064624497872087,0.6485191961570907
31,58,HARD,2021,Abu_Dhabi_Grand_Prix,R,88.249,21756250.96609948,1772.6639948503794,281.3057893821926,59.043168568720205,0.3600833487230368,75.60151666493655,111.3365201712859,44.0,-3.0179503863831054,2.28360650608228,0.059272504372697946
33,39,HARD,2021,Abu_Dhabi_Grand_Prix,R,86.103,24830513.12095712,2023.013052170649,294.7342974463955,60.60445862665919,0.359202315584461,75.21582439709518,319.4245756983272,3.0,-2.167109107024103,1.4877425485056344,0.9883284986304562
44,43,HARD,2021,Abu_Dhabi_Grand_Prix,R,86.615,21813064.23722747,1783.738382818755,298.7424138887623,60.19168234823332,0.369240535320914,80.66635075890609,112.6470238186934,30.0,-2.894224114343452,1.9654284805181204,0.3559089245228008
47,42,HARD,2021,Abu_Dhabi_Grand_Prix,R,89.457,21342981.67885284,1722.5762319815078,268.7388309075127,58.40503287351903,0.3766755152354425,69.01810978237204,112.9634839780762,32.0,-3.1720596719057506,1.8394872629829118,0.06189297821920227
55,51,HARD,2021,Abu_Dhabi_Grand_Prix,R,87.618,22471796.626471967,1877.5741290513288,274.6993089552542,59.59283632146669,0.3194035198262954,73.85310410850015,104.05190362108144,32.0,-2.7724291303347464,2.4586043831188356,0.9179874123915308
63,23,MEDIUM,2021,Abu_Dhabi_Grand_Prix,R,90.647,22388943.09745705,1823.7797045083344,267.30713742160845,57.44049232926026,0.3939661143665958,87.25774853769406,200.04560121653776,23.0,-2.8376629003669858,-0.319380151285144,0.9945530079987526
77,51,HARD,2021,Abu_Dhabi_Grand_Prix,R,86.862,22162384.601460427,1781.611290479776,296.90121178396464,60.07176701797879,0.3511330618040623,78.52740983680106,128.93773059218432,22.0,-2.773591858367015,1.9590311596974013,0.7532987845589785
99,33,HARD,2021,Abu_Dhabi_Grand_Prix,R,89.442,21049650.330758404,1749.8760719433692,268.0086626386532,58.4346693812555,0.3634604974077086,67.82890306366582,101.7074933429902,16.0,-3.099453088484275,1.62807673378219,0.6062546764376227
1,53,MEDIUM,2023,Hungarian_Grand_Prix,R,80.504,27559665.607108127,3271.5196724391576,437.2266201320113,53.841265288054686,0.4064428791400682,79.15481533607078,246.7293084754957,5.0,-0.2502333425693279,-1.5046069380415814,0.6221478805054356
2,36,HARD,2023,Hungarian_Grand_Prix,R,83.496,26614881.4208938,3366.321469373925,464.5073772643492,52.07918695730921,0.4155432953053947,65.01918108875009,226.56573683017567,2.0,-0.3510183197437667,-0.059310472220395774,-0.7033610946125364
3,67,MEDIUM,2023,Hungarian_Grand_Prix,R,83.934,23894210.43735919,2922.224784248384,411.6759886055001,51.93513515018553,0.4146540301229471,65.31057485403473,314.9139464423481,41.0,-0.8014752662758485,-0.9862928913070443,-0.5373327152510471
4,50,MEDIUM,2023,Hungarian_Grand_Prix,R,82.178,24085427.741418283,2860.4090973116613,496.2378143101644,52.92089356091616,0.4423573280618872,97.1950387130656,251.6203636052844,9.0,-0.4691361409315687,-1.8855882195820008,-0.05828553460768578
11,53,MEDIUM,2023,Hungarian_Grand_Prix,R,82.295,24848559.574622825,2947.474748510645,471.9959200029937,52.72768056717746,0.4176960585278558,70.83957574396912,214.6646274635688,14.0,-0.6232931664998378,-1.5329634746089302,0.18735159254402642
14,51,HARD,2023,Hungarian_Grand_Prix,R,82.745,25181434.68545617,2999.651236663757,454.28863620982185,52.48813980627915,0.4222904392453985,76.86599733426326,244.76186317929765,8.0,-0.5680520137239268,0.026940629151336496,-0.9023103844545537
16,50,HARD,2023,Hungarian_Grand_Prix,R,82.469,26544348.33520141,3309.525261018161,497.95046546134745,52.7636470091602,0.4157214934375098,77.1678090249469,241.42713878897652,11.0,-0.1934191268230282,0.14619809322359195,-0.8728392210581462
18,54,HARD,2023,Hungarian_Grand_Prix,R,83.425,24620911.08367868,2984.66992785529,400.9696457599243,52.08368562853455,0.4341335933897426,71.87558904059304,218.10273201317395,24.0,-0.9535031850665528,0.26598131215062937,-1.4264140450341913
20,54,HARD,2023,Hungarian_Grand_Prix,R,83.864,24403961.70967903,3022.1585459646108,398.8925825498312,51.75645120610882,0.4073897598554329,89.90430234991908,237.9223649001809,18.0,-0.6863287313218286,0.3650163155292177,-1.0055451695845188
22,68,MEDIUM,2023,Hungarian_Grand_Prix,R,83.269,25300565.69171705,3159.9310583004963,445.90246176920914,52.00291667057476,0.4190729911909158,66.31151186683458,323.37227691814354,24.0,-0.45413277579915307,-1.3966252326397346,-0.21170787894510965
23,54,HARD,2023,Hungarian_Grand_Prix,R,84.051,25450533.436642483,3031.988834704185,411.9485958203218,51.49561667051566,0.4184365896383309,72.79065775152075,278.2012862139083,23.0,-0.6866483512010534,0.33723183298890863,-1.2989466115418828
24,12,HARD,2023,Hungarian_Grand_Prix,R,83.743,26038977.438399244,3297.9049711460016,424.42656290754377,51.96884396346851,0.4279760875740964,58.37156834283648,213.20475341609867,7.0,-0.6702667217182666,-0.0509057329803573,-0.9668868360173068
27,42,HARD,2023,Hungarian_Grand_Prix,R,83.573,26400599.94505944,3316.6013967343115,413.7468014765679,51.995134292078845,0.4261376218835581,80.71130235167723,238.8652778217549,9.0,-0.49391909965595454,0.01903926613513524,-1.0181048139713065
44,54,MEDIUM,2023,Hungarian_Grand_Prix,R,81.601,24337246.7845664,3093.0376215016818,472.9838662916128,53.18292053230291,0.3998771321121447,71.72168007671819,233.2332310767883,8.0,-0.43616926573967857,-1.4797648401153982,0.5683986501509617
55,54,HARD,2023,Hungarian_Grand_Prix,R,82.584,24907417.24608,3023.4988824551674,454.22107698183953,52.62822469072246,0.4293594633361752,74.27224288775392,311.7501543157006,13.0,-0.5014096541854549,0.05026751453565433,-1.15166067691412
63,48,MEDIUM,2023,Hungarian_Grand_Prix,R,82.158,25864365.142841466,3394.7573698956094,468.19861546211786,53.04945951255248,0.4129757158208491,70.76129111590048,271.4495668382255,2.0,-0.19470911656596834,-1.734607727650425,0.487111382926411
77,42,HARD,2023,Hungarian_Grand_Prix,R,83.651,26237572.582228884,3301.133242302161,443.7946950396004,51.93025699192747,0.4288710984372011,76.48269566396779,231.45534218186287,5.0,-0.45175045785365237,-0.11674926408723614,-0.9656197235174879
81,45,MEDIUM,2023,Hungarian_Grand_Prix,R,82.736,25925857.313908894,3330.2057612118497,454.1331044876481,52.38088674593848,0.4159909878208171,84.913766366527,283.4787390458365,6.0,-0.1983194579473101,-1.708681164596942,0.2857935002372415
1,38,MEDIUM,2022,Italian_Grand_Prix,R,84.745,41434968.60947142,4443.055636031657,326.1773608715978,67.70885854665524,0.3511628737230085,112.85840845894994,331.0232668993881,13.0,1.5077664021760606,-0.6812596206495488,1.8691143320099532
3,39,HARD,2022,Italian_Grand_Prix,R,86.603,41237421.64655791,4212.433908574308,318.52829833624406,66.29281060347945,0.3264402039048329,66.06504581331976,319.9758194484406,20.0,1.079787489639368,1.3449285973573895,0.8398442524945284
4,43,SOFT,2022,Italian_Grand_Prix,R,84.718,44317364.66345467,4573.341465857515,405.2291742983522,67.64469465636046,0.3475342517450241,130.33217891931056,511.9511881929977,10.0,2.577841361088707,-0.8444265621201846,2.2082457135531746
5,4,MEDIUM,2022,Italian_Grand_Prix,R,87.501,45246121.13961872,4382.30872758962,268.47994331774106,65.58607780654322,0.3837586624743938,52.84810473341847,804.8085654181847,5.0,1.841653324976004,-1.35481129895053,1.1451643203734407
6,17,HARD,2022,Italian_Grand_Prix,R,86.798,36999259.81863559,3862.409518511962,296.3114465185074,66.28385298424485,0.3742618976948679,69.49771100091874,264.2250997641456,2.0,0.4305161668128153,0.5117387609095727,0.6567579812975698
10,30,HARD,2022,Italian_Grand_Prix,R,86.718,46888359.593813576,4691.484313486525,362.7042060131128,66.22771055008906,0.3524664739336741,127.56208576630536,738.5177756947994,13.0,2.7948052448260965,0.8623353951979864,0.28487411646910615
11,46,SOFT,2022,Italian_Grand_Prix,R,84.03,57295305.58749569,5456.353531002321,365.89052463969546,68.1847666362777,0.3266515055027646,291.5050496189764,750.2900366257608,4.0,5.030655967631358,-0.6147635888989469,2.425150315852849
14,7,MEDIUM,2022,Italian_Grand_Prix,R,87.203,43033317.17739086,4340.338787898941,319.0302694243043,65.79256457266908,0.3734034008012247,112.43697316042572,674.2457451587751,7.0,2.0416297887674375,-1.2123836755653679,1.2877176836454673
16,38,SOFT,2022,Italian_Grand_Prix,R,84.336,41404078.68830191,4218.341406779949,308.0633847291345,68.1114683042858,0.3342456579962696,67.11335051338654,479.0353974411983,5.0,1.5832289883906354,-0.7554360491415153,2.621368933764803
18,34,HARD,2022,Italian_Grand_Prix,R,87.467,42850843.34682041,4608.059721963617,311.3392949163128,65.66659400461019,0.0,134.36090724246833,453.6057066418854,17.0,3.2597695619492986,4.279897153449991,4.919062712815166
20,37,HARD,2022,Italian_Grand_Prix,R,86.798,36527205.41910163,3964.1548278333375,290.87787605012005,66.27970831801827,0.3465641014973561,67.84372730110736,317.84944986740044,13.0,0.6039194676445746,0.9802657726986149,0.7138576623877629
22,43,HARD,2022,Italian_Grand_Prix,R,86.857,46360410.54203286,4696.723595775756,343.81795912673624,66.24052609006917,0.3451928416478845,144.37806995554772,690.9880246119236,25.0,2.719830302728381,1.2083956784574799,0.13066690549850932
24,41,HARD,2022,Italian_Grand_Prix,R,86.361,38340349.26116508,3951.3499172754,269.457095030415,66.55381269908752,0.3858311292159969,68.80248086915057,259.9755940495346,23.0,0.330471705050761,0.8963372237812406,0.06955800647382458
31,37,HARD,2022,Italian_Grand_Prix,R,86.593,36671448.56688137,3796.797589239459,302.7531565926083,66.32947198727787,0.3528045136381856,63.10792223383098,271.8284133372762,18.0,0.40926660636728446,1.0404881875343752,0.5739013236086882
44,43,SOFT,2022,Italian_Grand_Prix,R,84.434,45384399.34748112,4743.648177169608,351.52621463991534,68.02659247988652,0.3443445240425882,79.78455618242471,609.6746152435494,10.0,2.4319648947418377,-0.7840938798969872,2.250601978678116
45,41,MEDIUM,2022,Italian_Grand_Prix,R,86.624,37385131.7920336,3939.59638588878,274.237917043652,66.18061857226212,0.3764669089164951,94.39320499685678,272.0157633350128,22.0,0.5279900275846727,-0.8093968099295331,1.2632530960170767
47,43,SOFT,2022,Italian_Grand_Prix,R,85.298,47430449.51941095,4791.380025469536,355.2415152340385,67.3223614146337,0.3379277077184925,81.53319172905914,708.4589349243239,10.0,2.7682373493311507,-0.7774427171403944,2.203886555420789
55,41,SOFT,2022,Italian_Grand_Prix,R,84.446,37411118.75403754,3930.9100333169545,280.1913726712036,68.02883118906058,0.3418310715094277,64.44790501568276,378.47871386943456,11.0,0.9142914913115929,-0.6959847974732838,2.4488180624841824
63,40,HARD,2022,Italian_Grand_Prix,R,85.288,44428841.123880304,4607.663280549665,303.64731783794565,67.42310015521475,0.3417297494175376,64.5255527116752,744.7793693207067,17.0,2.1250785498091522,1.121637477739268,0.4757313540736904
77,45,SOFT,2022,Italian_Grand_Prix,R,85.706,43709786.35384525,4512.660127587881,358.9626348247739,66.9593521919269,0.3810343472382402,221.487364959619,585.2462814217012,10.0,2.9275925713949573,-1.173861593204,1.591791550200351
