Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_per_m,PC1,PC2,PC3
18,36,MEDIUM,2024,Singapore_Grand_Prix,R,97.851,6234.346738373011,1.1637963223291374,2.780019864565509,-2.7342461745083195
20,52,SOFT,2024,Singapore_Grand_Prix,R,97.425,5859.687498369564,0.750263828612452,-0.22920452659062662,-1.3482448536750768
22,53,SOFT,2024,Singapore_Grand_Prix,R,96.393,5937.894786804692,1.824205018814506,-0.600056142788787,-0.05296594368445127
23,13,HARD,2024,Singapore_Grand_Prix,R,96.888,5396.197944133881,-1.265080127283269,-0.18288894338455897,0.6922272454416805
24,47,MEDIUM,2024,Singapore_Grand_Prix,R,97.461,5465.085364777955,-1.6231136205138232,-0.8256886480323244,-1.3475232913371522
27,35,HARD,2024,Singapore_Grand_Prix,R,97.47,5441.23571645137,-1.3479698314157638,-0.10904709588177568,0.9066907931738144
31,48,HARD,2024,Singapore_Grand_Prix,R,97.964,5410.434554968038,-1.8333666037233476,1.0035650809652852,0.9432255735207814
43,35,HARD,2024,Singapore_Grand_Prix,R,97.262,5463.531919015304,-1.8362725871359873,0.1981500747419008,0.5568585314603174
44,43,HARD,2024,Singapore_Grand_Prix,R,97.393,5732.457356223116,-0.9916694411314718,1.3923683930405248,1.124416640898107
55,15,HARD,2024,Singapore_Grand_Prix,R,96.561,6357.046980502271,2.4923987791434774,2.6520933169617558,-0.2362717099774219
63,30,HARD,2024,Singapore_Grand_Prix,R,97.047,5333.906633161751,-1.438402772218702,-0.25557932367122393,0.7890409259956149
77,46,MEDIUM,2024,Singapore_Grand_Prix,R,97.524,5789.28148618484,-1.2208300837406585,0.4913503751308346,-2.00733188121374
81,48,HARD,2024,Singapore_Grand_Prix,R,95.745,5826.638495915422,0.8375201963393201,-0.4582484815870512,1.4243369801845849
1,44,HARD,2023,Bahrain_Grand_Prix,R,96.236,5919.187332049128,0.4336810362618924,0.43982438555297865,2.0720526524079625
2,42,SOFT,2023,Bahrain_Grand_Prix,R,96.037,6089.879714682399,1.2675727672145962,-1.3717756150759641,-0.7951456102519322
4,51,SOFT,2023,Bahrain_Grand_Prix,R,95.822,5842.192060921179,1.5412857836402618,-0.9024668216556301,0.5106561610312342
10,42,SOFT,2023,Bahrain_Grand_Prix,R,95.068,6293.874515963249,4.642502868378429,-0.5117707683399011,-0.6647161892620876
11,37,HARD,2023,Bahrain_Grand_Prix,R,96.344,5761.377080319642,0.5051926671351161,-0.1796431610968542,1.3251125988861836
14,36,HARD,2023,Bahrain_Grand_Prix,R,96.156,5774.69427491857,0.8486527119778589,0.6362804929085514,0.7715583464525356
16,37,HARD,2023,Bahrain_Grand_Prix,R,97.17,6222.18963458692,0.7914554304622412,2.5572658817398852,0.1725739292412504
18,32,HARD,2023,Bahrain_Grand_Prix,R,96.546,5813.310629879422,0.3386689916373189,0.2144047609107612,0.8984720017389536
20,42,SOFT,2023,Bahrain_Grand_Prix,R,96.471,5813.611625906766,0.20259505397786046,-2.4036611107097734,-0.3876595258348203
21,30,HARD,2023,Bahrain_Grand_Prix,R,97.709,5571.365615919031,-2.231267186125046,-0.43484491213483767,1.0772384301178746
22,42,SOFT,2023,Bahrain_Grand_Prix,R,96.637,6142.291268518627,1.7299014540429225,0.2705795726609441,-0.7821392125295604
23,43,SOFT,2023,Bahrain_Grand_Prix,R,97.144,5957.698117837852,-0.3281487920768857,0.6510015021300357,-1.7702906469020145
24,56,SOFT,2023,Bahrain_Grand_Prix,R,93.996,5988.5187607798725,3.090578605081231,-2.559853387990341,0.7324532575576364
27,42,SOFT,2023,Bahrain_Grand_Prix,R,96.616,6062.573661755764,0.48957283439746113,-0.1205092341621028,-0.8426329974962601
31,34,HARD,2023,Bahrain_Grand_Prix,R,96.797,5649.86697294702,-1.3314507291851054,0.4543464187327505,0.42060596053104987
44,36,HARD,2023,Bahrain_Grand_Prix,R,96.546,5754.419105953053,-0.7603696220108586,0.6111888689431846,1.3284688860796547
55,37,HARD,2023,Bahrain_Grand_Prix,R,97.13,5550.985645175577,-1.1854435615964494,-0.1443663187823071,1.78446153616568
63,33,HARD,2023,Bahrain_Grand_Prix,R,97.221,5578.481033573354,-2.245444805294474,-0.36396893044968104,0.6702637738047538
77,31,HARD,2023,Bahrain_Grand_Prix,R,97.379,5651.77710466895,-2.6253495549491155,0.11743801230883301,0.38744760932691563
81,3,SOFT,2023,Bahrain_Grand_Prix,R,100.691,5700.052979594074,-3.594396523141087,0.736782425380448,-2.0172784628079157
3,45,HARD,2021,French_Grand_Prix,R,98.324,4316.834373840738,-0.36275405104579145,0.9141162128389201,1.2101243256458851
4,52,HARD,2021,French_Grand_Prix,R,97.425,4043.720513230873,-0.09835597304318847,-0.9576775064266669,2.1083771637555593
5,52,MEDIUM,2021,French_Grand_Prix,R,97.138,4200.6242017489985,1.347514117083783,-1.863497152968642,-0.5136910767634092
6,50,HARD,2021,French_Grand_Prix,R,98.313,4132.0462707099205,-0.023467838253005427,1.8751429989684785,0.9447984648826568
7,46,MEDIUM,2021,French_Grand_Prix,R,97.992,4246.011896615919,0.23696711217778232,-0.6057809540660088,-1.5077518450852436
9,34,MEDIUM,2021,French_Grand_Prix,R,99.317,4202.314541518315,-2.200964786316685,0.32502550605511266,-2.5316033578983688
10,44,HARD,2021,French_Grand_Prix,R,98.103,3989.3294143659223,-1.468493251415225,-0.31647190488952737,1.6173269810228759
11,53,HARD,2021,French_Grand_Prix,R,96.693,4185.746315539582,0.45291576418464674,-1.1714316440346597,2.1794596841193075
14,44,HARD,2021,French_Grand_Prix,R,97.646,4340.5280683037545,2.150140592226082,2.174268223233669,0.8748229033764814
16,43,MEDIUM,2021,French_Grand_Prix,R,97.681,4418.298822257387,1.679908238101533,0.6572549766882458,-1.9714096747540362
18,44,SOFT,2021,French_Grand_Prix,R,97.828,4151.047912038626,-0.40667206135772377,-1.9064897028417405,-0.5711582583491159
22,18,HARD,2021,French_Grand_Prix,R,98.98,4066.4498236815725,-1.420900005603405,0.6563208331062734,0.35307501537132463
31,33,MEDIUM,2021,French_Grand_Prix,R,98.645,3985.0546654191858,-2.469191699933464,-1.9569058355086932,-1.2836976918709357
33,35,MEDIUM,2021,French_Grand_Prix,R,96.404,4224.9907634961855,2.991934089256155,-1.8924327270014434,-0.7499896082742531
44,44,HARD,2021,French_Grand_Prix,R,97.41,4308.016219810153,1.097475201201757,0.7768689245112423,1.266464041602005
47,51,HARD,2021,French_Grand_Prix,R,98.847,4167.020683310145,-3.09404117670078,2.20052290387205,0.3826580203254359
55,19,HARD,2021,French_Grand_Prix,R,98.931,4139.476873692636,-2.426458750628498,0.8463785225598125,-0.014006894086494005
63,52,HARD,2021,French_Grand_Prix,R,98.314,4415.37383323952,0.4295074089008191,2.1688413919741056,0.916527510659755
77,19,HARD,2021,French_Grand_Prix,R,96.96,4278.0562211613405,2.4361286863558402,-0.07314924647960556,1.0398454145248321
99,36,MEDIUM,2021,French_Grand_Prix,R,98.702,4310.059975172956,0.021130838882387225,0.6062142088940002,-2.214084861932604
1,32,SOFT,2023,Belgian_Grand_Prix,R,108.922,7921.7243708917285,2.5095961034199434,-1.3226777741544025,-0.4949972578814351
2,37,SOFT,2023,Belgian_Grand_Prix,R,110.486,6700.447319083589,-1.3172186308511065,-2.0003286226513066,-0.48668703089715115
3,25,MEDIUM,2023,Belgian_Grand_Prix,R,110.994,7025.939878927963,-1.6100910797576677,-0.828751783610052,-1.4711403016267397
4,26,SOFT,2023,Belgian_Grand_Prix,R,111.682,7660.42980956805,0.1390494940500178,0.3223361723398941,-0.23537117000449106
10,25,MEDIUM,2023,Belgian_Grand_Prix,R,110.911,6892.64107317284,-1.9256776604671038,-1.1569776531777645,-1.4821335414897734
11,31,SOFT,2023,Belgian_Grand_Prix,R,110.308,7934.582938793209,1.9002336591997464,-0.5354751986817806,-0.8750742508557784
14,42,SOFT,2023,Belgian_Grand_Prix,R,110.938,8202.196248639775,2.210524509790612,1.1761884182546152,0.0997234215160108
16,30,SOFT,2023,Belgian_Grand_Prix,R,110.436,6866.151799508973,-0.29470508744889007,-1.8651622160972097,-0.4959468118280584
18,26,SOFT,2023,Belgian_Grand_Prix,R,111.297,7647.145094383429,0.4896826955323105,0.11466027285134639,-0.5883315588504986
20,27,MEDIUM,2023,Belgian_Grand_Prix,R,110.993,7191.3943487162815,-0.628082753324276,-0.7145429166678164,-1.433744846497079
22,26,SOFT,2023,Belgian_Grand_Prix,R,111.394,7649.471828849393,0.14139119539225828,-0.403110813285869,-1.0150044127334577
23,35,SOFT,2023,Belgian_Grand_Prix,R,109.841,7563.562577142962,1.5639361440527804,-1.8038029413604268,-0.28335475891692485
24,27,SOFT,2023,Belgian_Grand_Prix,R,110.188,8236.849957792358,1.8960191817473486,0.25904926656174965,-1.2372013237157602
27,26,SOFT,2023,Belgian_Grand_Prix,R,109.907,6879.478484087059,-1.14106984636712,-2.7970016846081043,-0.24797757268914591
31,27,SOFT,2023,Belgian_Grand_Prix,R,110.439,7617.188754337798,1.260249216512412,-0.4814056607814046,-0.8900037492916087
44,44,MEDIUM,2023,Belgian_Grand_Prix,R,107.305,8643.862698876885,5.6020224346632075,-0.13782627611932846,-1.1028161160529517
55,9,MEDIUM,2023,Belgian_Grand_Prix,R,113.138,7895.006067024979,-2.451006325366234,2.7798148954922155,-3.555945945919796
63,25,SOFT,2023,Belgian_Grand_Prix,R,110.603,6998.748788432071,-1.774646196906732,-2.438080300894364,-0.31171464004580113
77,26,MEDIUM,2023,Belgian_Grand_Prix,R,110.515,6784.344904075753,-1.7734774607674149,-1.660400311710763,-1.3145899168849784
1,68,SOFT,2024,Austrian_Grand_Prix,R,67.719,6483.695036995278,2.6286681516891157,-2.6813231158975412,0.40310515005056685
2,60,MEDIUM,2024,Austrian_Grand_Prix,R,70.406,6018.868115093925,-1.9563598485530462,-0.3006399776737543,-1.0631450399482316
3,49,HARD,2024,Austrian_Grand_Prix,R,70.426,6605.003316374446,0.7933821764523794,2.2706884048631055,1.1321298070987107
4,53,MEDIUM,2024,Austrian_Grand_Prix,R,68.016,6797.0487939151235,2.145610271791242,-1.7679261392273935,-1.1272960969344017
10,45,MEDIUM,2024,Austrian_Grand_Prix,R,69.609,6133.8870598182975,-0.0985538092865291,-1.1826633155419448,-1.454478530896772
11,56,MEDIUM,2024,Austrian_Grand_Prix,R,69.694,6274.272242926087,-1.0002231016796415,-0.1239375427455864,-1.4363543627331818
14,70,SOFT,2024,Austrian_Grand_Prix,R,67.694,6873.334769205779,3.958906819022662,-1.2992588384718253,-0.613693815946294
16,55,MEDIUM,2024,Austrian_Grand_Prix,R,69.584,6589.616262732271,-0.2037772749046453,0.04181757192723589,-1.3455686286981134
18,54,HARD,2024,Austrian_Grand_Prix,R,70.143,5964.331826429907,-2.232651203480955,-0.043612973339798335,1.6865866503077456
20,45,HARD,2024,Austrian_Grand_Prix,R,70.125,6636.533939749926,-1.4854945699627962,1.3387640714238935,0.3775851305975166
22,54,HARD,2024,Austrian_Grand_Prix,R,70.318,5905.45070454741,-2.6625582849028566,-0.006768514983962507,1.3437751347218916
23,41,HARD,2024,Austrian_Grand_Prix,R,70.364,7466.092104934451,1.6782469276210386,3.23901358594243,-0.5586551698641989
24,54,HARD,2024,Austrian_Grand_Prix,R,70.47,5978.987155413529,-2.409027406708641,0.00746323856233629,0.5578016800723071
27,51,HARD,2024,Austrian_Grand_Prix,R,70.215,6447.237570719919,-0.47299957047738805,1.0520772286747329,1.3699095807666748
31,45,MEDIUM,2024,Austrian_Grand_Prix,R,69.649,5860.161071941124,-0.8654982384159722,-1.2782075820525731,-1.6478707021092296
44,61,MEDIUM,2024,Austrian_Grand_Prix,R,69.562,7063.619349356579,0.5338232534221009,0.4371048758603225,-1.671723675439942
55,56,MEDIUM,2024,Austrian_Grand_Prix,R,69.282,5863.8430335156645,-0.998326399062194,-1.288854003026403,-0.9363010429328479
63,48,HARD,2024,Austrian_Grand_Prix,R,69.164,8020.921839984876,2.923659669296854,2.0712529322321807,0.12082000330956447
77,48,HARD,2024,Austrian_Grand_Prix,R,70.449,6815.754171770226,-0.24881728468521927,1.76522405417666,0.277245370236133
81,56,MEDIUM,2024,Austrian_Grand_Prix,R,68.697,5808.149790821836,-0.29713157079716956,-2.9037337613374685,-0.41377012203789015
3,43,HARD,2021,Azerbaijan_Grand_Prix,R,105.713,3616.46135166173,-1.5242737995701932,-1.9015992222106117,2.320047999497133
4,41,HARD,2021,Azerbaijan_Grand_Prix,R,105.326,3706.4794589418552,0.4675838556892119,0.9888920386648411,1.18482069838989
5,41,HARD,2021,Azerbaijan_Grand_Prix,R,104.89,4046.5975952466138,2.1025910832420536,1.3619924987760648,0.7221143276378461
6,42,HARD,2021,Azerbaijan_Grand_Prix,R,106.608,3839.4242097890824,-0.999169198696612,0.9026132839532831,0.9880019752388907
7,43,HARD,2021,Azerbaijan_Grand_Prix,R,105.601,3848.474379548229,-0.17298493441116655,0.10716658736675684,1.3981137886191815
9,40,SOFT,2021,Azerbaijan_Grand_Prix,R,107.747,3710.215892445758,-1.8361294783406135,-0.6913077261543362,-1.682071841048908
10,44,HARD,2021,Azerbaijan_Grand_Prix,R,105.22,3874.0499556292625,0.8759620988405507,0.0890888038259356,1.6957131666992744
11,45,HARD,2021,Azerbaijan_Grand_Prix,R,104.687,3891.264747421728,1.2518172096767766,-0.1512793632313828,1.7155560757369999
14,42,SOFT,2021,Azerbaijan_Grand_Prix,R,105.624,3884.552501497909,0.7592145113493479,-1.9227541853284047,-0.6326965474961169
16,46,HARD,2021,Azerbaijan_Grand_Prix,R,105.382,3897.9517148453465,0.09787582440131619,0.40136684497854436,1.4536240933859472
18,28,HARD,2021,Azerbaijan_Grand_Prix,R,106.207,4032.558693100549,0.829779088132966,2.073581531915411,0.47460232069448
22,46,HARD,2021,Azerbaijan_Grand_Prix,R,104.939,3960.8470012000753,2.0186019895970913,1.224757830357394,1.4018846526297033
31,2,SOFT,2021,Azerbaijan_Grand_Prix,R,110.85,3626.4530664845925,-5.865275625429757,0.6103323786179393,-3.0380530050433787
33,44,HARD,2021,Azerbaijan_Grand_Prix,R,104.481,3931.5525301316634,1.5696901769925906,0.3272160007747259,1.5320034913109815
44,43,HARD,2021,Azerbaijan_Grand_Prix,R,104.769,4019.844947827091,1.9475793537067787,1.5458405994100393,1.0275442225431362
47,41,SOFT,2021,Azerbaijan_Grand_Prix,R,107.624,3826.613157982895,-1.3882655344351853,-0.5602916514789629,-1.5441356489211149
55,42,HARD,2021,Azerbaijan_Grand_Prix,R,105.7,3843.285154450122,0.5804215328560748,0.859129804649631,1.2499508410696036
63,43,HARD,2021,Azerbaijan_Grand_Prix,R,105.959,3729.6717012980357,-0.4585583911132985,-0.952748833473011,1.2038134342457036
77,43,HARD,2021,Azerbaijan_Grand_Prix,R,105.665,3650.930972343875,-1.0223248266979323,-0.381174440100172,1.6029866692640604
99,44,HARD,2021,Azerbaijan_Grand_Prix,R,105.575,3871.7649208384514,-0.13800370545046145,0.5689503097899232,0.30486919088869097
1,23,MEDIUM,2023,Monaco_Grand_Prix,R,76.604,5860.848174765888,1.255819149352458,-0.4336132539226809,-1.2014375044084462
2,32,SOFT,2023,Monaco_Grand_Prix,R,77.302,5914.562946303311,1.764362208412267,0.0044758122765764475,-1.109838176385
4,46,MEDIUM,2023,Monaco_Grand_Prix,R,77.844,5765.214487316046,-0.5991407273970417,0.2986541653047042,-1.031464839686813
10,49,MEDIUM,2023,Monaco_Grand_Prix,R,75.831,5521.076598023559,0.8988656670277394,-2.0633553506649775,-1.048427217912333
11,5,HARD,2023,Monaco_Grand_Prix,R,76.269,5898.4218538185705,1.9354321907930243,1.1330535494277398,0.5567596730791311
14,43,HARD,2023,Monaco_Grand_Prix,R,76.674,5150.405981110038,-1.1355638456722497,-0.8142084857010959,2.0219823939316317
16,46,MEDIUM,2023,Monaco_Grand_Prix,R,75.773,5609.979158202082,1.561213522338858,-1.2994489744991202,-1.4340289005027345
18,18,HARD,2023,Monaco_Grand_Prix,R,77.769,5386.828505469951,-2.3350213550368,0.9176189976760164,0.4606375473742335
20,41,HARD,2023,Monaco_Grand_Prix,R,78.351,5629.472975546464,-1.243545805154092,2.3529385301627572,0.6840613957925065
21,43,MEDIUM,2023,Monaco_Grand_Prix,R,77.561,4814.781890301327,-3.5115802322037992,-1.4880198940112255,-0.7746828731598212
22,36,MEDIUM,2023,Monaco_Grand_Prix,R,77.68,5821.517639705865,-0.8590778321478618,0.4033339888867267,-1.4944319247164446
23,24,HARD,2023,Monaco_Grand_Prix,R,76.672,5481.478599637329,-0.9736915222004178,-0.21175696204850114,0.7893362015815765
24,5,HARD,2023,Monaco_Grand_Prix,R,76.926,5617.569230877105,0.18735062627946472,0.8787917374239036,0.43078467123775116
27,6,HARD,2023,Monaco_Grand_Prix,R,76.991,5285.469580227035,-0.1637396622878908,-0.3608626400653645,1.1406669210019336
31,41,HARD,2023,Monaco_Grand_Prix,R,76.528,6595.630898379683,3.0570065261910924,3.461682132251036,-0.34997344775813666
44,33,HARD,2023,Monaco_Grand_Prix,R,75.65,5467.982610763104,1.319454884146817,-1.2846091026681017,1.444769387153736
55,43,MEDIUM,2023,Monaco_Grand_Prix,R,76.449,5404.853844020569,-0.26444189718949174,-1.1011020117210144,-1.474790550115774
63,48,HARD,2023,Monaco_Grand_Prix,R,76.798,5411.379966935336,-0.7785357564553079,0.4030825782280573,1.5932767198955626
77,19,HARD,2023,Monaco_Grand_Prix,R,77.824,5854.72158564801,-0.17950595814710685,1.6502736810508472,0.45022868332514415
81,47,HARD,2023,Monaco_Grand_Prix,R,77.513,5180.761098072922,-1.0633377265764044,0.01018953109846989,1.8826580965440454
1,67,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,80.472,6003.171725983739,1.525963753003108,-1.5688822206548323,0.13995607617523934
4,67,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.517,5866.327486045102,-0.8877310363759326,-1.6699616143591955,0.2545792557163484
10,66,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.645,5751.492782011174,0.36337265854102474,-1.3464041556298902,0.014561492457307444
11,67,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.143,5815.1051427753355,-1.2894189429573684,-1.1191303747786177,-0.3305103259904555
14,59,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.293,6522.784279755998,3.824442155325358,2.286491889734464,-1.6097471403202517
16,60,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.631,6696.808116361757,3.225215376006605,1.8548723721389337,-1.541343856342004
22,69,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.828,6021.661399916173,0.35968905481816216,-0.11178865664816422,-0.3337699870369357
24,65,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,83.058,6199.256418998467,-0.2846210065824518,1.5286956332541073,-1.534322673332481
27,21,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,83.764,5782.081696564442,-1.0559045954384843,0.8357377364527858,-2.080327820227857
30,67,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.123,5931.139458426012,-0.8401622129410761,-0.07314047574567999,-0.6457516173277132
31,64,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.771,5888.7601264074465,-0.1911239242297528,-1.050699974547106,-0.3581955776380944
43,21,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,84.296,5833.565491365457,-2.8256079790795545,0.6198920085655957,-2.170211018793651
44,69,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.041,6022.068227311669,-0.23878753203231962,-0.453384346345602,-0.40130731768007655
50,64,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.494,5544.881401271914,-1.9029827426538268,-1.8113504110623808,-0.17659051527998662
55,19,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,84.201,6051.096633217244,-1.61093584236115,1.869432710794912,-2.8723802159197245
63,66,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.645,5759.085892200805,-0.5552477896150366,-1.4766066911449163,0.0508038417832404
77,67,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,82.877,6049.9481536961075,-1.4163131348777929,0.3974743051300192,-1.0778543627697343
81,69,INTERMEDIATE,2024,São_Paulo_Grand_Prix,R,81.532,5947.194054629003,0.7582487580987111,-0.7172382281721126,0.11050897687390168
1,58,SOFT,2023,Dutch_Grand_Prix,R,73.889,6933.991928886355,2.3650083676383313,-0.8625940037313204,-0.48612610663438266
2,13,SOFT,2023,Dutch_Grand_Prix,R,77.399,6359.615556559272,-3.470291072140284,-0.34746510005270465,-1.2638822984516558
4,50,SOFT,2023,Dutch_Grand_Prix,R,74.39,7401.2526172217595,1.8886567708185444,-0.704208150605067,-0.5753316197173355
10,55,SOFT,2023,Dutch_Grand_Prix,R,74.441,6750.515725379616,-0.10255572580815427,-2.0049789538969827,-0.37840069176864877
11,59,SOFT,2023,Dutch_Grand_Prix,R,74.231,7212.821574188652,2.6470252624089308,-0.4829969866913311,-0.35090575860820294
14,56,SOFT,2023,Dutch_Grand_Prix,R,73.837,6567.240294248006,0.7808467206750102,-2.6073123343409126,0.07183589721376185
16,33,SOFT,2023,Dutch_Grand_Prix,R,77.277,7688.996278449151,-0.8967628930564627,3.7888998129211378,-2.5338232461888355
18,37,SOFT,2023,Dutch_Grand_Prix,R,75.171,7078.173032494501,0.28416983843842736,-1.4209970414679756,-0.7285437119435323
20,37,MEDIUM,2023,Dutch_Grand_Prix,R,75.489,6910.397870812886,0.21255221350163267,-0.12566343266399638,-1.8250591523817865
22,35,SOFT,2023,Dutch_Grand_Prix,R,76.253,6623.085234360487,-0.7901740538160419,-0.4301648028754431,-0.26582759662852645
23,55,MEDIUM,2023,Dutch_Grand_Prix,R,74.468,7124.118824411965,-0.1433566200363673,-0.5082529526634119,-1.485198703079094
24,39,SOFT,2023,Dutch_Grand_Prix,R,75.417,6894.161115195011,0.7027926386802,-0.4133687206138703,-1.215393418761896
27,53,SOFT,2023,Dutch_Grand_Prix,R,74.472,6799.553831516968,0.2357379534778405,-2.0866199388976785,-0.46903442716045574
31,51,SOFT,2023,Dutch_Grand_Prix,R,74.57,6605.929282075192,-0.08320723866852354,-1.22419701536277,-0.8328241364022344
40,49,SOFT,2023,Dutch_Grand_Prix,R,74.82,7541.262217542558,2.0863760366590234,0.8456730788566835,-1.7499328627679676
44,58,SOFT,2023,Dutch_Grand_Prix,R,73.904,7065.883275004443,2.0266195059902046,-1.6481563918528759,-0.08144228009090301
