Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:47:51.892000,TSU,22,0 days 00:01:41.122000,13.0,3.0,,,0 days 00:00:32.051000,0 days 00:00:41.082000,0 days 00:00:27.989000,0 days 00:46:42.821000,0 days 00:47:23.903000,0 days 00:47:51.892000,292.0,246.0,226.0,295.0,True,INTERMEDIATE,16.0,False,RB,0 days 00:46:10.770000,2024-07-06 11:01:14.432,1,,None,,False,True
0 days 00:49:45.995000,TSU,22,0 days 00:01:54.103000,14.0,3.0,,0 days 00:49:40.088000,0 days 00:00:39.289000,0 days 00:00:45.211000,0 days 00:00:29.603000,0 days 00:48:31.181000,0 days 00:49:16.392000,0 days 00:49:45.995000,202.0,219.0,,270.0,False,INTERMEDIATE,17.0,False,RB,0 days 00:47:51.892000,2024-07-06 11:02:55.554,1,,None,,False,False
0 days 00:52:01.628000,TSU,22,0 days 00:02:15.633000,15.0,4.0,0 days 00:50:15.760000,,0 days 00:01:02.484000,0 days 00:00:43.791000,0 days 00:00:29.358000,0 days 00:50:48.479000,0 days 00:51:32.270000,0 days 00:52:01.628000,275.0,236.0,224.0,275.0,False,INTERMEDIATE,18.0,False,RB,0 days 00:49:45.995000,2024-07-06 11:04:49.657,1,,None,,False,False
0 days 00:53:41.448000,TSU,22,0 days 00:01:39.820000,16.0,4.0,,,0 days 00:00:31.630000,0 days 00:00:40.579000,0 days 00:00:27.611000,0 days 00:52:33.258000,0 days 00:53:13.837000,0 days 00:53:41.448000,292.0,248.0,228.0,294.0,True,INTERMEDIATE,19.0,False,RB,0 days 00:52:01.628000,2024-07-06 11:07:05.290,1,,None,,False,True
0 days 00:55:30.246000,TSU,22,0 days 00:01:48.798000,17.0,4.0,,,0 days 00:00:31.598000,0 days 00:00:43.887000,0 days 00:00:33.313000,0 days 00:54:13.046000,0 days 00:54:56.933000,0 days 00:55:30.246000,295.0,224.0,221.0,274.0,False,INTERMEDIATE,20.0,False,RB,0 days 00:53:41.448000,2024-07-06 11:08:45.110,1,,None,,False,True
0 days 00:57:12.353000,TSU,22,0 days 00:01:42.107000,18.0,4.0,,,0 days 00:00:31.787000,0 days 00:00:41.903000,0 days 00:00:28.417000,0 days 00:56:02.033000,0 days 00:56:43.936000,0 days 00:57:12.353000,293.0,244.0,218.0,296.0,False,INTERMEDIATE,21.0,False,RB,0 days 00:55:30.246000,2024-07-06 11:10:33.908,1,,None,,False,True
0 days 00:59:02.318000,TSU,22,0 days 00:01:49.965000,19.0,4.0,,0 days 00:58:56.397000,0 days 00:00:36.120000,0 days 00:00:44.765000,0 days 00:00:29.080000,0 days 00:57:48.473000,0 days 00:58:33.238000,0 days 00:59:02.318000,282.0,230.0,,271.0,False,INTERMEDIATE,22.0,False,RB,0 days 00:57:12.353000,2024-07-06 11:12:16.015,1,,None,,False,False
0 days 01:08:36.589000,TSU,22,,20.0,5.0,0 days 01:06:44.603000,,,0 days 00:00:44.748000,0 days 00:00:29.048000,,0 days 01:08:07.715000,0 days 01:08:36.635000,285.0,237.0,211.0,293.0,False,INTERMEDIATE,23.0,False,RB,0 days 00:59:02.318000,2024-07-06 11:14:05.980,1,,None,,False,False
0 days 01:10:19.741000,TSU,22,0 days 00:01:43.152000,21.0,5.0,,,0 days 00:00:32.602000,0 days 00:00:42.018000,0 days 00:00:28.532000,0 days 01:09:09.191000,0 days 01:09:51.209000,0 days 01:10:19.741000,291.0,240.0,218.0,293.0,False,INTERMEDIATE,24.0,False,RB,0 days 01:08:36.589000,2024-07-06 11:23:40.251,1,,None,,False,True
0 days 01:12:01.227000,TSU,22,0 days 00:01:41.486000,22.0,5.0,,,0 days 00:00:31.958000,0 days 00:00:41.381000,0 days 00:00:28.147000,0 days 01:10:51.699000,0 days 01:11:33.080000,0 days 01:12:01.227000,,242.0,225.0,294.0,False,INTERMEDIATE,25.0,False,RB,0 days 01:10:19.741000,2024-07-06 11:25:23.403,1,,None,,False,True
0 days 01:13:42.616000,TSU,22,0 days 00:01:41.389000,23.0,5.0,,,0 days 00:00:31.955000,0 days 00:00:41.430000,0 days 00:00:28.004000,0 days 01:12:33.182000,0 days 01:13:14.612000,0 days 01:13:42.616000,,243.0,225.0,294.0,False,INTERMEDIATE,26.0,False,RB,0 days 01:12:01.227000,2024-07-06 11:27:04.889,1,,None,,False,True
0 days 01:15:24.066000,TSU,22,0 days 00:01:41.450000,24.0,5.0,,,0 days 00:00:31.996000,0 days 00:00:41.257000,0 days 00:00:28.197000,0 days 01:14:14.612000,0 days 01:14:55.869000,0 days 01:15:24.066000,293.0,244.0,224.0,293.0,False,INTERMEDIATE,27.0,False,RB,0 days 01:13:42.616000,2024-07-06 11:28:46.278,1,,None,,False,True
0 days 01:17:31.478000,TSU,22,0 days 00:02:07.412000,25.0,5.0,,,0 days 00:00:37.761000,0 days 00:00:49.681000,0 days 00:00:39.970000,0 days 01:16:01.827000,0 days 01:16:51.508000,0 days 01:17:31.478000,204.0,211.0,60.0,199.0,False,INTERMEDIATE,28.0,False,RB,0 days 01:15:24.066000,2024-07-06 11:30:27.728,1,,None,,False,True
0 days 01:20:03.198000,TSU,22,,26.0,5.0,,0 days 01:19:56.228000,0 days 00:01:08.480000,0 days 00:00:48.573000,0 days 00:00:34.542000,0 days 01:18:40.083000,0 days 01:19:28.764000,0 days 01:20:03.238000,224.0,230.0,,203.0,False,INTERMEDIATE,29.0,False,RB,0 days 01:17:31.478000,2024-07-06 11:32:35.140,1,,None,,False,False
0 days 00:18:18.451000,ALB,23,,1.0,1.0,0 days 00:16:16.415000,,,0 days 00:00:49.654000,0 days 00:00:34.351000,,0 days 00:17:44.276000,0 days 00:18:18.451000,241.0,214.0,181.0,273.0,False,INTERMEDIATE,1.0,True,Williams,0 days 00:16:16.415000,2024-07-06 10:31:20.077,1,,None,,False,False
0 days 00:20:12.552000,ALB,23,0 days 00:01:54.101000,2.0,1.0,,0 days 00:20:06.054000,0 days 00:00:36.159000,0 days 00:00:47.424000,0 days 00:00:30.518000,0 days 00:18:54.610000,0 days 00:19:42.034000,0 days 00:20:12.552000,279.0,221.0,,285.0,False,INTERMEDIATE,2.0,True,Williams,0 days 00:18:18.451000,2024-07-06 10:33:22.113,1,,None,,False,False
0 days 00:29:31.606000,ALB,23,,3.0,2.0,0 days 00:20:38.711000,0 days 00:24:46.962000,0 days 00:01:02.122000,0 days 00:00:49.401000,,0 days 00:21:14.790000,0 days 00:22:04.320000,,267.0,221.0,,274.0,False,INTERMEDIATE,3.0,False,Williams,0 days 00:20:12.552000,2024-07-06 10:35:16.214,125,,None,,False,False
0 days 00:31:22.756000,ALB,23,,4.0,3.0,0 days 00:29:31.606000,,,0 days 00:00:46.620000,0 days 00:00:31.642000,,0 days 00:30:51.389000,0 days 00:31:22.919000,270.0,226.0,196.0,287.0,False,INTERMEDIATE,3.0,False,Williams,0 days 00:29:31.606000,2024-07-06 10:44:35.268,1,,None,,False,False
0 days 00:33:11.935000,ALB,23,0 days 00:01:49.179000,5.0,3.0,,,0 days 00:00:34.719000,0 days 00:00:44.608000,0 days 00:00:29.852000,0 days 00:31:57.475000,0 days 00:32:42.083000,0 days 00:33:11.935000,288.0,232.0,202.0,293.0,True,INTERMEDIATE,4.0,False,Williams,0 days 00:31:22.756000,2024-07-06 10:46:26.418,12,,None,,False,True
0 days 00:34:57.877000,ALB,23,0 days 00:01:45.942000,6.0,3.0,,,0 days 00:00:33.645000,0 days 00:00:42.620000,0 days 00:00:29.677000,0 days 00:33:45.580000,0 days 00:34:28.200000,0 days 00:34:57.877000,283.0,238.0,206.0,293.0,True,INTERMEDIATE,5.0,False,Williams,0 days 00:33:11.935000,2024-07-06 10:48:15.597,1,,None,,False,True
0 days 00:36:43.414000,ALB,23,0 days 00:01:45.537000,7.0,3.0,,,0 days 00:00:33.950000,0 days 00:00:42.507000,0 days 00:00:29.080000,0 days 00:35:31.827000,0 days 00:36:14.334000,0 days 00:36:43.414000,289.0,240.0,218.0,293.0,True,INTERMEDIATE,6.0,False,Williams,0 days 00:34:57.877000,2024-07-06 10:50:01.539,1,,None,,False,True
0 days 00:38:25.740000,ALB,23,0 days 00:01:42.326000,8.0,3.0,,,0 days 00:00:32.581000,0 days 00:00:41.339000,0 days 00:00:28.406000,0 days 00:37:15.995000,0 days 00:37:57.334000,0 days 00:38:25.740000,282.0,243.0,219.0,292.0,True,INTERMEDIATE,7.0,False,Williams,0 days 00:36:43.414000,2024-07-06 10:51:47.076,1,,None,,False,True
0 days 00:40:07.033000,ALB,23,0 days 00:01:41.293000,9.0,3.0,,,0 days 00:00:32.186000,0 days 00:00:41.019000,0 days 00:00:28.088000,0 days 00:38:57.926000,0 days 00:39:38.945000,0 days 00:40:07.033000,284.0,243.0,223.0,296.0,True,INTERMEDIATE,8.0,False,Williams,0 days 00:38:25.740000,2024-07-06 10:53:29.402,1,,None,,False,True
0 days 00:42:06.255000,ALB,23,0 days 00:01:59.222000,10.0,3.0,,,0 days 00:00:33.665000,0 days 00:00:51.026000,0 days 00:00:34.531000,0 days 00:40:40.698000,0 days 00:41:31.724000,0 days 00:42:06.255000,124.0,224.0,216.0,287.0,False,INTERMEDIATE,9.0,False,Williams,0 days 00:40:07.033000,2024-07-06 10:55:10.695,1,,None,,False,True
0 days 00:43:47.810000,ALB,23,0 days 00:01:41.555000,11.0,3.0,,,0 days 00:00:32.096000,0 days 00:00:41.116000,0 days 00:00:28.343000,0 days 00:42:38.351000,0 days 00:43:19.467000,0 days 00:43:47.810000,289.0,243.0,227.0,296.0,False,INTERMEDIATE,10.0,False,Williams,0 days 00:42:06.255000,2024-07-06 10:57:09.917,1,,None,,False,True
0 days 00:45:27.784000,ALB,23,0 days 00:01:39.974000,12.0,3.0,,,0 days 00:00:31.626000,0 days 00:00:40.668000,0 days 00:00:27.680000,0 days 00:44:19.436000,0 days 00:45:00.104000,0 days 00:45:27.784000,293.0,246.0,229.0,297.0,True,INTERMEDIATE,11.0,False,Williams,0 days 00:43:47.810000,2024-07-06 10:58:51.472,1,,None,,False,True
0 days 00:47:15.530000,ALB,23,0 days 00:01:47.746000,13.0,3.0,,,0 days 00:00:31.889000,0 days 00:00:42.780000,0 days 00:00:33.077000,0 days 00:45:59.673000,0 days 00:46:42.453000,0 days 00:47:15.530000,283.0,226.0,218.0,274.0,False,INTERMEDIATE,12.0,False,Williams,0 days 00:45:27.784000,2024-07-06 11:00:31.446,1,,None,,False,True
0 days 00:48:55.882000,ALB,23,0 days 00:01:40.352000,14.0,3.0,,,0 days 00:00:32.038000,0 days 00:00:40.383000,0 days 00:00:27.931000,0 days 00:47:47.568000,0 days 00:48:27.951000,0 days 00:48:55.882000,286.0,244.0,226.0,296.0,False,INTERMEDIATE,13.0,False,Williams,0 days 00:47:15.530000,2024-07-06 11:02:19.192,1,,None,,False,True
0 days 00:50:55.072000,ALB,23,0 days 00:01:59.190000,15.0,3.0,,,0 days 00:00:32.213000,0 days 00:00:57.794000,0 days 00:00:29.183000,0 days 00:49:28.095000,0 days 00:50:25.889000,0 days 00:50:55.072000,225.0,217.0,225.0,291.0,False,INTERMEDIATE,14.0,False,Williams,0 days 00:48:55.882000,2024-07-06 11:03:59.544,1,,None,,False,True
0 days 00:52:34.884000,ALB,23,0 days 00:01:39.812000,16.0,3.0,,,0 days 00:00:32.052000,0 days 00:00:40.081000,0 days 00:00:27.679000,0 days 00:51:27.124000,0 days 00:52:07.205000,0 days 00:52:34.884000,286.0,246.0,230.0,295.0,True,INTERMEDIATE,15.0,False,Williams,0 days 00:50:55.072000,2024-07-06 11:05:58.734,1,,None,,False,True
0 days 00:54:14.487000,ALB,23,0 days 00:01:39.603000,17.0,3.0,,,0 days 00:00:31.842000,0 days 00:00:40.051000,0 days 00:00:27.710000,0 days 00:53:06.726000,0 days 00:53:46.777000,0 days 00:54:14.487000,,246.0,224.0,299.0,True,INTERMEDIATE,16.0,False,Williams,0 days 00:52:34.884000,2024-07-06 11:07:38.546,1,,None,,False,True
0 days 00:56:05.212000,ALB,23,0 days 00:01:50.725000,18.0,3.0,,0 days 00:55:59.367000,0 days 00:00:31.895000,0 days 00:00:46.440000,0 days 00:00:32.390000,0 days 00:54:46.382000,0 days 00:55:32.822000,0 days 00:56:05.212000,,188.0,,241.0,False,INTERMEDIATE,17.0,False,Williams,0 days 00:54:14.487000,2024-07-06 11:09:18.149,1,,None,,False,False
0 days 01:10:42.544000,ALB,23,,19.0,4.0,0 days 01:08:55.893000,,,0 days 00:00:44.773000,0 days 00:00:29.676000,,0 days 01:10:12.953000,0 days 01:10:42.594000,279.0,234.0,205.0,288.0,False,INTERMEDIATE,19.0,False,Williams,0 days 00:56:05.212000,2024-07-06 11:11:08.874,1,,None,,False,False
0 days 01:12:26.085000,ALB,23,0 days 00:01:43.541000,20.0,4.0,,,0 days 00:00:32.920000,0 days 00:00:41.936000,0 days 00:00:28.685000,0 days 01:11:15.464000,0 days 01:11:57.400000,0 days 01:12:26.085000,281.0,243.0,221.0,295.0,False,INTERMEDIATE,20.0,False,Williams,0 days 01:10:42.544000,2024-07-06 11:25:46.206,1,,None,,False,True
0 days 01:14:08.265000,ALB,23,0 days 00:01:42.180000,21.0,4.0,,,0 days 00:00:32.314000,0 days 00:00:41.549000,0 days 00:00:28.317000,0 days 01:12:58.399000,0 days 01:13:39.948000,0 days 01:14:08.265000,289.0,241.0,223.0,295.0,False,INTERMEDIATE,21.0,False,Williams,0 days 01:12:26.085000,2024-07-06 11:27:29.747,1,,None,,False,True
0 days 01:15:49.726000,ALB,23,0 days 00:01:41.461000,22.0,4.0,,,0 days 00:00:31.982000,0 days 00:00:40.987000,0 days 00:00:28.492000,0 days 01:14:40.247000,0 days 01:15:21.234000,0 days 01:15:49.726000,285.0,242.0,221.0,294.0,False,INTERMEDIATE,22.0,False,Williams,0 days 01:14:08.265000,2024-07-06 11:29:11.927,1,,None,,False,True
0 days 01:17:47.626000,ALB,23,0 days 00:01:57.900000,23.0,4.0,,,0 days 00:00:32.192000,0 days 00:00:43.892000,0 days 00:00:41.816000,0 days 01:16:21.918000,0 days 01:17:05.810000,0 days 01:17:47.626000,288.0,202.0,58.0,242.0,False,INTERMEDIATE,23.0,False,Williams,0 days 01:15:49.726000,2024-07-06 11:30:53.388,1,,None,,False,True
0 days 01:20:11.547000,ALB,23,0 days 00:02:23.921000,24.0,4.0,,0 days 01:20:04.043000,0 days 00:01:07.875000,0 days 00:00:45.102000,0 days 00:00:30.944000,0 days 01:18:55.501000,0 days 01:19:40.603000,0 days 01:20:11.547000,270.0,239.0,,273.0,False,INTERMEDIATE,24.0,False,Williams,0 days 01:17:47.626000,2024-07-06 11:32:51.288,1,,None,,False,False
0 days 00:19:33.690000,ZHO,24,,1.0,1.0,0 days 00:17:22.539000,,,0 days 00:00:52.146000,0 days 00:00:41.692000,,0 days 00:18:52.131000,0 days 00:19:33.690000,212.0,199.0,159.0,266.0,False,INTERMEDIATE,1.0,True,Kick Sauber,0 days 00:17:22.539000,2024-07-06 10:32:26.201,1,,None,,False,False
0 days 00:21:33.913000,ZHO,24,0 days 00:02:00.223000,2.0,1.0,,,0 days 00:00:38.420000,0 days 00:00:48.722000,0 days 00:00:33.081000,0 days 00:20:12.110000,0 days 00:21:00.832000,0 days 00:21:33.913000,265.0,222.0,175.0,277.0,True,INTERMEDIATE,2.0,True,Kick Sauber,0 days 00:19:33.690000,2024-07-06 10:34:37.352,1,,None,,False,True
0 days 00:33:00.526000,ZHO,24,,3.0,1.0,,0 days 00:23:35.100000,0 days 00:00:37.105000,,,0 days 00:22:11.277000,,,259.0,,,,False,INTERMEDIATE,3.0,True,Kick Sauber,0 days 00:21:33.913000,2024-07-06 10:36:37.575,125,,None,,False,False
0 days 00:34:57.637000,ZHO,24,,4.0,2.0,0 days 00:33:00.526000,,,0 days 00:00:48.819000,0 days 00:00:31.848000,,0 days 00:34:26.122000,0 days 00:34:57.851000,242.0,223.0,198.0,272.0,False,INTERMEDIATE,4.0,False,Kick Sauber,0 days 00:33:00.526000,2024-07-06 10:48:04.188,1,,None,,False,False
0 days 00:36:48.948000,ZHO,24,0 days 00:01:51.311000,5.0,2.0,,,0 days 00:00:35.390000,0 days 00:00:44.556000,0 days 00:00:31.365000,0 days 00:35:33.027000,0 days 00:36:17.583000,0 days 00:36:48.948000,282.0,239.0,207.0,280.0,True,INTERMEDIATE,5.0,False,Kick Sauber,0 days 00:34:57.637000,2024-07-06 10:50:01.299,1,,None,,False,True
0 days 00:38:35.484000,ZHO,24,0 days 00:01:46.536000,6.0,2.0,,,0 days 00:00:33.623000,0 days 00:00:43.088000,0 days 00:00:29.825000,0 days 00:37:22.571000,0 days 00:38:05.659000,0 days 00:38:35.484000,288.0,240.0,213.0,281.0,True,INTERMEDIATE,6.0,False,Kick Sauber,0 days 00:36:48.948000,2024-07-06 10:51:52.610,1,,None,,False,True
0 days 00:40:19.810000,ZHO,24,0 days 00:01:44.326000,7.0,2.0,,,0 days 00:00:32.940000,0 days 00:00:42.287000,0 days 00:00:29.099000,0 days 00:39:08.424000,0 days 00:39:50.711000,0 days 00:40:19.810000,292.0,245.0,218.0,283.0,True,INTERMEDIATE,7.0,False,Kick Sauber,0 days 00:38:35.484000,2024-07-06 10:53:39.146,1,,None,,False,True
0 days 00:42:03.430000,ZHO,24,0 days 00:01:43.620000,8.0,2.0,,,0 days 00:00:32.656000,0 days 00:00:42.081000,0 days 00:00:28.883000,0 days 00:40:52.466000,0 days 00:41:34.547000,0 days 00:42:03.430000,290.0,244.0,225.0,283.0,True,INTERMEDIATE,8.0,False,Kick Sauber,0 days 00:40:19.810000,2024-07-06 10:55:23.472,1,,None,,False,True
0 days 00:43:48.879000,ZHO,24,0 days 00:01:45.449000,9.0,2.0,,,0 days 00:00:32.519000,0 days 00:00:42.718000,0 days 00:00:30.212000,0 days 00:42:35.949000,0 days 00:43:18.667000,0 days 00:43:48.879000,276.0,241.0,208.0,274.0,False,INTERMEDIATE,9.0,False,Kick Sauber,0 days 00:42:03.430000,2024-07-06 10:57:07.092,1,,None,,False,True
0 days 00:45:42.738000,ZHO,24,0 days 00:01:53.859000,10.0,2.0,,,0 days 00:00:34.334000,0 days 00:00:45.271000,0 days 00:00:34.254000,0 days 00:44:23.213000,0 days 00:45:08.484000,0 days 00:45:42.738000,269.0,193.0,220.0,262.0,False,INTERMEDIATE,10.0,False,Kick Sauber,0 days 00:43:48.879000,2024-07-06 10:58:52.541,1,,None,,False,True
0 days 00:47:25.547000,ZHO,24,0 days 00:01:42.809000,11.0,2.0,,,0 days 00:00:32.528000,0 days 00:00:41.812000,0 days 00:00:28.469000,0 days 00:46:15.266000,0 days 00:46:57.078000,0 days 00:47:25.547000,284.0,243.0,228.0,280.0,True,INTERMEDIATE,11.0,False,Kick Sauber,0 days 00:45:42.738000,2024-07-06 11:00:46.400,1,,None,,False,True
0 days 00:49:07.656000,ZHO,24,0 days 00:01:42.109000,12.0,2.0,,,0 days 00:00:32.399000,0 days 00:00:41.297000,0 days 00:00:28.413000,0 days 00:47:57.946000,0 days 00:48:39.243000,0 days 00:49:07.656000,290.0,244.0,228.0,280.0,True,INTERMEDIATE,12.0,False,Kick Sauber,0 days 00:47:25.547000,2024-07-06 11:02:29.209,1,,None,,False,True
0 days 00:50:49.441000,ZHO,24,0 days 00:01:41.785000,13.0,2.0,,,0 days 00:00:32.289000,0 days 00:00:41.168000,0 days 00:00:28.328000,0 days 00:49:39.945000,0 days 00:50:21.113000,0 days 00:50:49.441000,,243.0,230.0,280.0,True,INTERMEDIATE,13.0,False,Kick Sauber,0 days 00:49:07.656000,2024-07-06 11:04:11.318,1,,None,,False,True
0 days 00:52:41.694000,ZHO,24,0 days 00:01:52.253000,14.0,2.0,,0 days 00:52:35.720000,0 days 00:00:34.526000,0 days 00:00:48.698000,0 days 00:00:29.029000,0 days 00:51:23.967000,0 days 00:52:12.665000,0 days 00:52:41.694000,268.0,225.0,,276.0,False,INTERMEDIATE,14.0,False,Kick Sauber,0 days 00:50:49.441000,2024-07-06 11:05:53.103,1,,None,,False,False
0 days 00:58:22.322000,ZHO,24,,15.0,3.0,0 days 00:56:29.343000,,,0 days 00:00:46.947000,0 days 00:00:31.347000,,0 days 00:57:51.099000,0 days 00:58:22.322000,253.0,225.0,209.0,273.0,False,INTERMEDIATE,15.0,False,Kick Sauber,0 days 00:52:41.694000,2024-07-06 11:07:45.356,1,,None,,False,False
0 days 01:00:08.147000,ZHO,24,0 days 00:01:45.825000,16.0,3.0,,,0 days 00:00:33.266000,0 days 00:00:43.473000,0 days 00:00:29.086000,0 days 00:58:55.588000,0 days 00:59:39.061000,0 days 01:00:08.147000,290.0,239.0,219.0,291.0,False,INTERMEDIATE,16.0,False,Kick Sauber,0 days 00:58:22.322000,2024-07-06 11:13:25.984,1,,None,,False,True
0 days 01:01:53.155000,ZHO,24,0 days 00:01:45.008000,17.0,3.0,,,0 days 00:00:32.881000,0 days 00:00:42.848000,0 days 00:00:29.279000,0 days 01:00:41.028000,0 days 01:01:23.876000,0 days 01:01:53.155000,,241.0,217.0,279.0,False,INTERMEDIATE,17.0,False,Kick Sauber,0 days 01:00:08.147000,2024-07-06 11:15:11.809,1,,None,,False,True
0 days 01:03:37.632000,ZHO,24,0 days 00:01:44.477000,18.0,3.0,,,0 days 00:00:32.718000,0 days 00:00:42.721000,0 days 00:00:29.038000,0 days 01:02:25.873000,0 days 01:03:08.594000,0 days 01:03:37.632000,287.0,241.0,225.0,276.0,False,INTERMEDIATE,18.0,False,Kick Sauber,0 days 01:01:53.155000,2024-07-06 11:16:56.817,1,,None,,False,True
0 days 01:05:31.023000,ZHO,24,0 days 00:01:53.391000,19.0,3.0,,,0 days 00:00:34.550000,0 days 00:00:47.883000,0 days 00:00:30.958000,0 days 01:04:12.182000,0 days 01:05:00.065000,0 days 01:05:31.023000,266.0,220.0,217.0,272.0,False,INTERMEDIATE,19.0,False,Kick Sauber,0 days 01:03:37.632000,2024-07-06 11:18:41.294,1,,None,,False,True
0 days 01:07:16.366000,ZHO,24,0 days 00:01:45.343000,20.0,3.0,,0 days 01:07:10.147000,0 days 00:00:32.715000,0 days 00:00:43.529000,0 days 00:00:29.099000,0 days 01:06:03.738000,0 days 01:06:47.267000,0 days 01:07:16.366000,290.0,238.0,,287.0,False,INTERMEDIATE,20.0,False,Kick Sauber,0 days 01:05:31.023000,2024-07-06 11:20:34.685,1,,None,,False,False
0 days 01:16:10.481000,ZHO,24,,21.0,4.0,0 days 01:14:14.800000,,,0 days 00:00:47.438000,0 days 00:00:33.374000,,0 days 01:15:37.129000,0 days 01:16:10.551000,264.0,218.0,179.0,200.0,False,INTERMEDIATE,21.0,False,Kick Sauber,0 days 01:07:16.366000,2024-07-06 11:22:20.028,1,,None,,False,False
0 days 01:18:13.052000,ZHO,24,0 days 00:02:02.571000,22.0,4.0,,,0 days 00:00:36.318000,0 days 00:00:44.795000,0 days 00:00:41.458000,0 days 01:16:46.799000,0 days 01:17:31.594000,0 days 01:18:13.052000,274.0,227.0,53.0,275.0,False,INTERMEDIATE,22.0,False,Kick Sauber,0 days 01:16:10.481000,2024-07-06 11:31:14.143,1,,None,,False,True
0 days 01:20:47.768000,ZHO,24,,23.0,4.0,,0 days 01:20:41.407000,0 days 00:01:04.466000,0 days 00:00:54.652000,0 days 00:00:35.610000,0 days 01:19:17.644000,0 days 01:20:12.295000,0 days 01:20:47.768000,227.0,151.0,,249.0,False,INTERMEDIATE,23.0,False,Kick Sauber,0 days 01:18:13.052000,2024-07-06 11:33:16.714,1,,None,,False,False
0 days 00:17:54.133000,HUL,27,,1.0,1.0,0 days 00:15:53.059000,,,0 days 00:00:49.562000,0 days 00:00:33.294000,,0 days 00:17:20.941000,0 days 00:17:55.009000,212.0,219.0,182.0,271.0,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 00:15:53.059000,2024-07-06 10:30:56.721,1,,None,,False,False
0 days 00:19:46.601000,HUL,27,0 days 00:01:52.468000,2.0,1.0,,0 days 00:19:40.645000,0 days 00:00:36.053000,0 days 00:00:47.143000,0 days 00:00:29.272000,0 days 00:18:30.186000,0 days 00:19:17.329000,0 days 00:19:46.601000,274.0,226.0,,282.0,False,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 00:17:54.133000,2024-07-06 10:32:57.795,1,,None,,False,False
0 days 00:22:12.939000,HUL,27,0 days 00:02:26.338000,3.0,2.0,0 days 00:20:22.624000,,0 days 00:01:08.037000,0 days 00:00:45.008000,0 days 00:00:33.293000,0 days 00:20:54.638000,0 days 00:21:39.646000,0 days 00:22:12.939000,277.0,234.0,191.0,280.0,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 00:19:46.601000,2024-07-06 10:34:50.263,12,,None,,False,False
0 days 00:31:07.317000,HUL,27,,4.0,2.0,,0 days 00:24:19.561000,,,,,,,,,,,False,INTERMEDIATE,7.0,False,Haas F1 Team,0 days 00:22:12.939000,2024-07-06 10:37:16.601,251,,None,,False,False
0 days 00:32:55.850000,HUL,27,,5.0,3.0,0 days 00:31:07.317000,,,0 days 00:00:44.644000,0 days 00:00:31.589000,,0 days 00:32:24.586000,0 days 00:32:56.014000,267.0,238.0,189.0,276.0,False,INTERMEDIATE,8.0,False,Haas F1 Team,0 days 00:31:07.317000,2024-07-06 10:46:10.979,12,,None,,False,False
0 days 00:34:41.507000,HUL,27,0 days 00:01:45.657000,6.0,3.0,,,0 days 00:00:34.051000,0 days 00:00:42.364000,0 days 00:00:29.242000,0 days 00:33:29.901000,0 days 00:34:12.265000,0 days 00:34:41.507000,286.0,239.0,212.0,285.0,True,INTERMEDIATE,9.0,False,Haas F1 Team,0 days 00:32:55.850000,2024-07-06 10:47:59.512,1,,None,,False,True
0 days 00:36:23.840000,HUL,27,0 days 00:01:42.333000,7.0,3.0,,,0 days 00:00:32.696000,0 days 00:00:41.443000,0 days 00:00:28.194000,0 days 00:35:14.203000,0 days 00:35:55.646000,0 days 00:36:23.840000,289.0,245.0,224.0,296.0,True,INTERMEDIATE,10.0,False,Haas F1 Team,0 days 00:34:41.507000,2024-07-06 10:49:45.169,1,,None,,False,True
0 days 00:38:04.519000,HUL,27,0 days 00:01:40.679000,8.0,3.0,,,0 days 00:00:32.062000,0 days 00:00:40.504000,0 days 00:00:28.113000,0 days 00:36:55.902000,0 days 00:37:36.406000,0 days 00:38:04.519000,290.0,244.0,225.0,292.0,True,INTERMEDIATE,11.0,False,Haas F1 Team,0 days 00:36:23.840000,2024-07-06 10:51:27.502,1,,None,,False,True
0 days 00:39:59.805000,HUL,27,0 days 00:01:55.286000,9.0,3.0,,,0 days 00:00:37.102000,0 days 00:00:48.380000,0 days 00:00:29.804000,0 days 00:38:41.621000,0 days 00:39:30.001000,0 days 00:39:59.805000,155.0,224.0,206.0,280.0,False,INTERMEDIATE,12.0,False,Haas F1 Team,0 days 00:38:04.519000,2024-07-06 10:53:08.181,1,,None,,False,True
0 days 00:41:40.328000,HUL,27,0 days 00:01:40.523000,10.0,3.0,,,0 days 00:00:32.109000,0 days 00:00:40.334000,0 days 00:00:28.080000,0 days 00:40:31.914000,0 days 00:41:12.248000,0 days 00:41:40.328000,292.0,244.0,225.0,294.0,True,INTERMEDIATE,13.0,False,Haas F1 Team,0 days 00:39:59.805000,2024-07-06 10:55:03.467,1,,None,,False,True
